EpochIndex,EpochT,PrnSatellitesIndex,Pseudorange,Snr,SatPosX,SatPosY,SatPosZ,SatSystem,rec_bias,GT_x,GT_y,GT_z,cov
72,1567043300.08685,8,20112436.9500393,31,-9796494.34309008,4354712.28106969,21861718.083662,1,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,0.742673386225
72,1567043300.08685,21,19524752.4559116,30,-17314485.4550676,10153643.0584471,5244291.38730287,1,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,0.720330730729
72,1567043300.08685,27,22286729.9208768,28,-15335047.6791268,-7926771.82508919,23157589.3822354,1,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,1.5489544849
72,1567043300.08685,30,22757564.2484181,29,10103831.6721946,2335324.99049929,22833365.8564256,1,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,1.6920025929
72,1567043300.08685,106,36224449.1408191,29,-34627924.1412777,14846695.1440654,1716121.71959888,4,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,0.925553671249
72,1567043300.08685,108,35341577.2210163,28,-15020008.365192,29828888.0180272,704903.813676009,4,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,0.728407627024
72,1567043300.08685,109,37296417.0242398,27,-39896478.2969991,4810589.87059409,1784983.12407389,4,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,1.3205227396
72,1567043300.08685,112,35818887.9864284,33,-15160228.6626354,13036762.3762986,33962841.112288,4,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,0.713016426409
72,1567043300.08685,113,37128036.0554266,28,-26042677.2510414,20274399.0990454,-13731505.7852362,4,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,1.2213344196
72,1567043300.08685,115,36287808.3387913,35,1896844.34528439,18362063.9394003,33225279.7818247,4,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,0.773342601201
72,1567043300.08685,121,36887684.199359,32,-8404259.2845684,28111779.9609405,-15041826.5718782,4,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,1.22677776
72,1567043300.08685,132,20804665.8754825,40,-12390107.0996459,9098854.40522689,18207965.50971,4,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,0.645184858756
72,1567043300.08685,133,24408945.7854231,32,-16098734.3104124,-11072133.3671409,24430863.8938243,4,-0.00348025660386086,-2704507.81983355,-4260130.74398986,3887934.67535675,2.05692964
73,1567043301.07225,1,20521082.0111519,25,-13566365.4413356,12448119.0763847,-4350611.56339355,1,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,900.97826569
73,1567043301.07225,4,22719939.5323543,25,-3742618.6444875,12112079.9546359,-13303886.2123255,1,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,2.3843065744
73,1567043301.07225,7,19937480.4725325,34,-1580589.19737232,10845730.7846307,18404787.9893255,1,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,0.693750728889
73,1567043301.07225,8,20112977.1118905,30,-9797563.5824935,4352348.17849832,21862879.2546361,1,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,0.742537230436
73,1567043301.07225,21,19524787.7840288,31,-17314522.891502,10153135.0005754,5247448.13690211,1,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,0.7200710449
73,1567043301.07225,27,22287472.6809143,28,-15336025.1723029,-7929376.25342379,23157160.9430951,1,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,1.5490789444
73,1567043301.07225,30,22757084.774014,29,10102040.3781833,2337359.25452123,22833079.2127249,1,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,1.6913522704
73,1567043301.07225,106,36224609.1002341,29,-34627920.5205528,14846700.4119327,1716128.35515233,4,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,0.925338183025
73,1567043301.07225,108,35341731.1348504,27,-15020009.6066954,29828889.8827867,704974.730653696,4,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,0.728195982336
73,1567043301.07225,109,37296578.7309907,27,-39896475.95256,4810593.96482902,1785024.0474721,4,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,1.3204767744
73,1567043301.07225,112,35819008.0765503,33,-15161317.8208222,13036541.3942371,33962473.5282448,4,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,0.712813784089
73,1567043301.07225,113,37127868.1419516,28,-26042359.5224663,20275914.3334561,-13729097.8791238,4,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,1.2209587009
73,1567043301.07225,115,36287948.387327,35,1895936.92012571,18361406.3202764,33225911.3459558,4,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,0.773138594089
73,1567043301.07225,121,36888154.7011845,32,-8403185.79886108,28111041.1964812,-15044039.1734831,4,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,1.2266891536
73,1567043301.07225,132,20805059.9987338,39,-12390128.2400254,9096941.84197033,18210100.7604467,4,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,0.645012978129
73,1567043301.07225,133,24409679.2848333,32,-16098652.5754318,-11074749.6492257,24430760.900763,4,-0.00347972292830984,-2704506.62984177,-4260126.69777277,3887939.42922066,2.0572738624
74,1567043302.08532,1,20520673.2472493,25,-13566990.9936827,12448528.6136497,-4347471.5040734,1,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,0.985066175025
74,1567043302.08532,4,22720645.0662984,25,-3743430.9977362,12110373.7939948,-13306211.6136416,1,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,2.3846771776
74,1567043302.08532,7,19937243.9137995,35,-1582093.59656594,10847220.5246517,18402787.8557304,1,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,0.693502541824
74,1567043302.08532,8,20113517.6545548,30,-9798633.00574982,4349983.77735488,21864039.7567066,1,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,0.742404533641
74,1567043302.08532,21,19524825.638768,31,-17314560.1154053,10152626.3948356,5250604.57281669,1,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,0.719813102724
74,1567043302.08532,27,22288217.393668,27,-15337002.7933331,-7931980.7959285,23156731.8047769,1,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,1.5492283024
74,1567043302.08532,30,22756615.6559195,29,10100249.2237349,2339393.36070958,22832791.8847592,1,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,1.6906760676
74,1567043302.08532,106,36224769.192606,28,-34627916.8916525,14846705.4505433,1716134.75753695,4,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,0.925122719889
74,1567043302.08532,108,35341884.8892985,28,-15020010.8401725,29828891.5185055,705045.419842579,4,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,0.727986074841
74,1567043302.08532,112,35819128.3673976,33,-15162407.0044592,13036320.3434482,33962105.5414191,4,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,0.712614547225
74,1567043302.08532,113,37127698.3538785,28,-26042041.5666812,20277429.2942687,-13726690.1248601,4,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,1.22058304
74,1567043302.08532,115,36288089.139735,34,1895029.40688142,18360748.6069855,33226542.5120269,4,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,0.772938130561
74,1567043302.08532,121,36888628.6874634,32,-8402112.41280512,28110302.0443352,-15046251.9181174,4,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,1.2266227009
74,1567043302.08532,132,20805456.0825238,40,-12390149.4936159,9095028.80808838,18212235.4717204,4,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,0.644842726441
74,1567043302.08532,133,24410411.9833684,32,-16098571.0084722,-11077366.1535036,24430657.2548218,4,-0.00347918074475369,-2704505.43333801,-4260122.87820769,3887943.95200651,2.0575894249
75,1567043303.08686,1,20520269.2137635,25,-13567616.2705244,12448937.7415491,-4344331.41564684,1,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,0.984669213025
75,1567043303.08686,4,22721349.9204716,25,-3744243.54479507,12108667.2622954,-13308536.7960923,1,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,2.3850786969
75,1567043303.08686,7,19937007.1211256,34,-1583597.75832343,10848710.0184238,18400787.2673033,1,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,0.6932560644
75,1567043303.08686,8,20114054.5120603,30,-9799702.62087215,4347619.1655613,21865199.7250469,1,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,0.742273571809
75,1567043303.08686,21,19524870.4196804,31,-17314597.1348322,10152117.3291048,5253760.83011431,1,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,0.719556903289
75,1567043303.08686,27,22288959.9539412,27,-15337980.5502047,-7934585.36468977,23156302.1024673,1,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,1.5493527729
75,1567043303.08686,30,22756143.4112949,30,10098458.2008018,2341427.39699049,22832504.007702,1,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,1.6900260001
75,1567043303.08686,106,36224929.2805718,28,-34627913.262582,14846710.3477839,1716141.0619343,4,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,0.924911128729
75,1567043303.08686,108,35342041.0269239,28,-15020012.0736284,29828893.0130701,705116.016423327,4,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,0.727777903801
75,1567043303.08686,112,35819248.7652473,33,-15163496.2215286,13036099.3118231,33961737.2869942,4,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,0.712415338209
75,1567043303.08686,113,37127524.9406214,28,-26041723.3916959,20278944.069347,-13724282.3872622,4,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,1.2202074369
75,1567043303.08686,115,36288230.4558692,35,1894121.79756551,18360090.8874278,33227173.4152164,4,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,0.772737693025
75,1567043303.08686,121,36889100.38747,31,-8401039.1344083,28109562.5923909,-15048464.6706304,4,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,1.2265341001
75,1567043303.08686,132,20805851.0116298,40,-12390170.8684578,9093115.3914909,18214369.7786955,4,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,0.644675708889
75,1567043303.08686,133,24411146.2299617,32,-16098489.6175397,-11079982.7920073,24430553.0911848,4,-0.00347864703491594,-2704504.2337,-4260119.20841474,3887948.38164645,2.0579050116
76,1567043304.0407,1,20519865.0269736,23,-13568241.3336145,12449346.4322048,-4341191.4602963,1,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,0.984274315236
76,1567043304.0407,4,22722054.8439978,24,-3745056.3473987,12106960.3317619,-13310861.9217886,1,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,2.3854493601
76,1567043304.0407,7,19936770.672193,34,-1585101.74434928,10850199.2380473,18398786.0619218,1,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,0.693011295729
76,1567043304.0407,8,20114596.3172915,29,-9800772.48953914,4345254.31541663,21866358.9974338,1,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,0.742144344484
76,1567043304.0407,21,19524906.8153504,31,-17314634.0115501,10151607.7755042,5256916.74672204,1,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,0.719302445689
76,1567043304.0407,27,22289702.6046483,26,-15338958.5045947,-7937189.98746166,23155871.6740143,1,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,1.5494772484
76,1567043304.0407,30,22755670.3800256,30,10096667.2477203,2343461.33546043,22832215.4193945,1,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,1.6893760576
76,1567043304.0407,106,36225089.6312404,28,-34627909.6950574,14846715.0758188,1716147.106178,4,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,0.924701484996
76,1567043304.0407,108,35342197.6053013,28,-15020013.3687792,29828894.3386448,705186.358229651,4,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,0.727573174441
76,1567043304.0407,111,36823354.6800464,18,-10833170.4993144,26200963.4328656,-17085546.4183229,4,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,1.3373072164
76,1567043304.0407,112,35819368.9098313,34,-15164585.5337243,13035878.2715305,33961368.6028047,4,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,0.712219532761
76,1567043304.0407,113,37127356.4710068,28,-26041405.0592423,20280458.6307801,-13721874.8285781,4,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,1.2198318916
76,1567043304.0407,115,36288370.6467171,34,1893214.03047635,18359433.1337778,33227803.893358,4,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,0.772540797249
76,1567043304.0407,121,36889573.3171131,32,-8399966.02542244,28108822.8128367,-15050677.5931504,4,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,1.2264676516
76,1567043304.0407,132,20806247.0175041,40,-12390192.4263019,9091201.56439883,18216503.5191505,4,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,0.644508712969
76,1567043304.0407,133,24411878.4767772,31,-16098408.4643491,-11082599.592544,24430448.2476864,4,-0.00347811832981024,-2704503.10202037,-4260115.71840614,3887952.59097888,2.0582493156
77,1567043305.07472,1,20519461.4973209,22,-13568866.0190419,12449755.3191552,-4338051.17352157,1,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,0.983881480464
77,1567043305.07472,7,19936534.3407263,34,-1586605.39069899,10851688.8170507,18396784.7042006,1,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,0.692768234929
77,1567043305.07472,8,20115134.4428778,30,-9801842.447838,4342889.86050786,21867518.0384529,1,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,0.742016851216
77,1567043305.07472,21,19524941.1805442,32,-17314670.5816711,10151098.3676158,5260072.78708135,1,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,0.719049729024
77,1567043305.07472,27,22290446.399969,26,-15339936.4925315,-7939794.03058458,23155440.9840066,1,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,1.5496017289
77,1567043305.07472,30,22755190.5138262,28,10094876.5284297,2345495.80969646,22831926.5844119,1,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,1.6887262401
77,1567043305.07472,106,36225244.1421439,27,-34627906.0251417,14846720.2682362,1716153.35484397,4,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,0.924491865025
77,1567043305.07472,108,35342349.5922099,27,-15020014.5616879,29828896.1288177,705256.909838186,4,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,0.727368473881
77,1567043305.07472,111,36823814.3201519,17,-10832206.1395156,26200148.5348294,-17087641.0549953,4,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,1.33726096
77,1567043305.07472,112,35819488.5118495,32,-15165674.7770869,13035657.856163,33960999.953428,4,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,0.712025441856
77,1567043305.07472,113,37127186.3272128,27,-26041086.405383,20281973.6121579,-13719466.9841912,4,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,1.2194564041
77,1567043305.07472,115,36288511.3018513,33,1892306.26957532,18358775.9796408,33228434.411021,4,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,0.772345684224
77,1567043305.07472,121,36890046.5545338,25,-8398892.92193047,28108083.3392744,-15052890.2210963,4,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,1.2263790564
77,1567043305.07472,132,20806642.9609753,34,-12390214.0032462,9089287.96043596,18218637.1576306,4,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,0.644344949521
77,1567043305.07472,133,24412607.6789171,23,-16098327.3849634,-11085215.9214747,24430343.1889043,4,-0.00347761003592028,-2704501.89125484,-4260111.85857022,3887957.18023191,2.0585936484
78,1567043306.07689,1,20519056.9596214,24,-13569490.400569,12450163.416182,-4334911.19541903,1,-0.00347705860472201,-2704500.63952646,-4260108.50220395,3887961.28595851,0.983490707521
78,1567043306.07689,7,19936297.9813428,34,-1588108.77109573,10853177.7692021,18394782.5541317,1,-0.00347705860472201,-2704500.63952646,-4260108.50220395,3887961.28595851,0.692526881124
78,1567043306.07689,8,20115671.1898507,30,-9802912.56948501,4340524.81474866,21868676.2080247,1,-0.00347705860472201,-2704500.63952646,-4260108.50220395,3887961.28595851,0.741891091561
